Year,Value,Month,City
2021,15.2,05,Longview
2021,14.9,06,Longview
2021,15.0,07,Longview
2021,15.3,08,Longview
2021,15.4,09,Longview
2021,15.5,10,Longview
2021,15.5,11,Longview
2021,15.5,12,Longview
2022,15.3,01,Longview
1990,13.6,01,Lubbock
1990,13.8,02,Lubbock
1990,13.8,03,Lubbock
1990,13.6,04,Lubbock
1990,13.6,05,Lubbock
1990,13.6,06,Lubbock
1990,13.7,07,Lubbock
1990,13.8,08,Lubbock
1990,14.0,09,Lubbock
1990,14.2,10,Lubbock
1990,14.0,11,Lubbock
1990,14.0,12,Lubbock
1991,14.0,01,Lubbock
1991,14.2,02,Lubbock
1991,14.2,03,Lubbock
1991,14.1,04,Lubbock
1991,14.1,05,Lubbock
1991,14.2,06,Lubbock
1991,14.2,07,Lubbock
1991,14.4,08,Lubbock
1991,14.4,09,Lubbock
1991,14.5,10,Lubbock
1991,14.8,11,Lubbock
1991,14.8,12,Lubbock
1992,15.1,01,Lubbock
1992,15.4,02,Lubbock
1992,15.3,03,Lubbock
1992,15.2,04,Lubbock
1992,15.3,05,Lubbock
1992,15.5,06,Lubbock
1992,16.1,07,Lubbock
1992,16.1,08,Lubbock
1992,15.9,09,Lubbock
1992,15.9,10,Lubbock
1992,16.3,11,Lubbock
1992,16.1,12,Lubbock
1993,15.6,01,Lubbock
1993,15.9,02,Lubbock
1993,15.9,03,Lubbock
1993,16.3,04,Lubbock
1993,16.2,05,Lubbock
1993,16.3,06,Lubbock
1993,16.6,07,Lubbock
1993,16.6,08,Lubbock
1993,16.4,09,Lubbock
1993,16.5,10,Lubbock
1993,16.5,11,Lubbock
1993,16.4,12,Lubbock
1994,15.9,01,Lubbock
1994,16.2,02,Lubbock
1994,16.2,03,Lubbock
1994,16.2,04,Lubbock
1994,16.4,05,Lubbock
1994,16.4,06,Lubbock
1994,16.6,07,Lubbock
1994,16.7,08,Lubbock
1994,16.6,09,Lubbock
1994,16.8,10,Lubbock
1994,16.8,11,Lubbock
1994,16.7,12,Lubbock
1995,16.7,01,Lubbock
1995,17.0,02,Lubbock
1995,17.2,03,Lubbock
1995,17.4,04,Lubbock
1995,17.6,05,Lubbock
1995,17.4,06,Lubbock
1995,17.3,07,Lubbock
1995,17.3,08,Lubbock
1995,17.4,09,Lubbock
1995,17.4,10,Lubbock
1995,17.5,11,Lubbock
1995,17.3,12,Lubbock
1996,17.2,01,Lubbock
1996,17.2,02,Lubbock
1996,17.2,03,Lubbock
1996,17.1,04,Lubbock
1996,17.0,05,Lubbock
1996,16.9,06,Lubbock
1996,16.8,07,Lubbock
1996,16.8,08,Lubbock
1996,16.8,09,Lubbock
1996,16.7,10,Lubbock
1996,16.8,11,Lubbock
1996,16.8,12,Lubbock
1997,16.8,01,Lubbock
1997,17.0,02,Lubbock
1997,16.9,03,Lubbock
1997,17.2,04,Lubbock
1997,17.1,05,Lubbock
1997,17.3,06,Lubbock
1997,17.2,07,Lubbock
1997,17.2,08,Lubbock
1997,17.3,09,Lubbock
1997,17.4,10,Lubbock
1997,17.4,11,Lubbock
1997,17.4,12,Lubbock
1998,17.3,01,Lubbock
1998,17.6,02,Lubbock
1998,17.6,03,Lubbock
1998,17.8,04,Lubbock
1998,17.8,05,Lubbock
1998,17.7,06,Lubbock
1998,17.5,07,Lubbock
1998,17.6,08,Lubbock
1998,17.6,09,Lubbock
1998,17.8,10,Lubbock
1998,17.8,11,Lubbock
1998,17.9,12,Lubbock
1999,17.8,01,Lubbock
1999,17.8,02,Lubbock
1999,17.8,03,Lubbock
1999,17.8,04,Lubbock
1999,17.6,05,Lubbock
1999,17.3,06,Lubbock
1999,17.0,07,Lubbock
1999,17.2,08,Lubbock
1999,17.4,09,Lubbock
1999,17.2,10,Lubbock
1999,17.2,11,Lubbock
1999,17.2,12,Lubbock
2000,16.6,01,Lubbock
2000,16.5,02,Lubbock
2000,17.1,03,Lubbock
2000,17.0,04,Lubbock
2000,17.1,05,Lubbock
2000,17.1,06,Lubbock
2000,16.8,07,Lubbock
2000,16.9,08,Lubbock
2000,17.3,09,Lubbock
2000,17.4,10,Lubbock
2000,17.5,11,Lubbock
2000,17.5,12,Lubbock
2001,17.3,01,Lubbock
2001,17.4,02,Lubbock
2001,17.6,03,Lubbock
2001,17.8,04,Lubbock
2001,17.8,05,Lubbock
2001,17.7,06,Lubbock
2001,17.6,07,Lubbock
2001,18.0,08,Lubbock
2001,18.0,09,Lubbock
2001,18.2,10,Lubbock
2001,18.2,11,Lubbock
2001,18.2,12,Lubbock
2002,18.0,01,Lubbock
2002,18.3,02,Lubbock
2002,18.4,03,Lubbock
2002,18.1,04,Lubbock
2002,18.1,05,Lubbock
2002,17.9,06,Lubbock
2002,18.0,07,Lubbock
2002,18.2,08,Lubbock
2002,18.3,09,Lubbock
2002,18.2,10,Lubbock
2002,18.4,11,Lubbock
2002,18.3,12,Lubbock
2003,18.4,01,Lubbock
2003,18.4,02,Lubbock
2003,18.2,03,Lubbock
2003,18.0,04,Lubbock
2003,17.9,05,Lubbock
2003,17.6,06,Lubbock
2003,17.6,07,Lubbock
2003,17.8,08,Lubbock
2003,18.2,09,Lubbock
2003,18.0,10,Lubbock
2003,18.0,11,Lubbock
2003,18.0,12,Lubbock
2004,17.6,01,Lubbock
2004,17.8,02,Lubbock
2004,17.8,03,Lubbock
2004,18.3,04,Lubbock
2004,18.4,05,Lubbock
2004,18.4,06,Lubbock
2004,18.3,07,Lubbock
2004,18.4,08,Lubbock
2004,18.5,09,Lubbock
2004,18.4,10,Lubbock
2004,18.4,11,Lubbock
2004,18.4,12,Lubbock
2005,18.2,01,Lubbock
2005,18.3,02,Lubbock
2005,18.5,03,Lubbock
2005,18.4,04,Lubbock
2005,18.4,05,Lubbock
2005,18.5,06,Lubbock
2005,18.4,07,Lubbock
2005,18.5,08,Lubbock
2005,18.7,09,Lubbock
2005,18.7,10,Lubbock
2005,18.8,11,Lubbock
2005,18.8,12,Lubbock
2006,18.4,01,Lubbock
2006,18.6,02,Lubbock
2006,18.7,03,Lubbock
2006,18.7,04,Lubbock
2006,18.9,05,Lubbock
2006,18.8,06,Lubbock
2006,18.7,07,Lubbock
2006,19.2,08,Lubbock
2006,19.4,09,Lubbock
2006,19.4,10,Lubbock
2006,19.4,11,Lubbock
2006,19.3,12,Lubbock
2007,19.2,01,Lubbock
2007,19.3,02,Lubbock
2007,19.3,03,Lubbock
2007,19.0,04,Lubbock
2007,19.1,05,Lubbock
2007,19.2,06,Lubbock
2007,18.9,07,Lubbock
2007,19.0,08,Lubbock
2007,19.2,09,Lubbock
2007,19.3,10,Lubbock
2007,19.3,11,Lubbock
2007,19.3,12,Lubbock
2008,19.1,01,Lubbock
2008,19.2,02,Lubbock
2008,19.2,03,Lubbock
2008,19.4,04,Lubbock
2008,19.5,05,Lubbock
2008,19.7,06,Lubbock
2008,19.7,07,Lubbock
2008,19.9,08,Lubbock
2008,19.9,09,Lubbock
2008,20.1,10,Lubbock
2008,20.2,11,Lubbock
2008,20.0,12,Lubbock
2009,19.8,01,Lubbock
2009,20.1,02,Lubbock
2009,20.1,03,Lubbock
2009,20.0,04,Lubbock
2009,20.1,05,Lubbock
2009,20.2,06,Lubbock
2009,20.3,07,Lubbock
2009,20.5,08,Lubbock
2009,20.7,09,Lubbock
2009,20.3,10,Lubbock
2009,20.3,11,Lubbock
2009,20.3,12,Lubbock
2010,20.1,01,Lubbock
2010,20.2,02,Lubbock
2010,20.4,03,Lubbock
2010,20.5,04,Lubbock
2010,20.5,05,Lubbock
2010,20.4,06,Lubbock
2010,20.2,07,Lubbock
2010,20.4,08,Lubbock
2010,20.7,09,Lubbock
2010,21.1,10,Lubbock
2010,21.2,11,Lubbock
2010,21.3,12,Lubbock
2011,21.2,01,Lubbock
2011,21.2,02,Lubbock
2011,21.4,03,Lubbock
2011,21.5,04,Lubbock
2011,21.4,05,Lubbock
2011,21.4,06,Lubbock
2011,21.2,07,Lubbock
2011,21.4,08,Lubbock
2011,21.5,09,Lubbock
2011,21.8,10,Lubbock
2011,21.7,11,Lubbock
2011,21.7,12,Lubbock
2012,21.4,01,Lubbock
2012,21.5,02,Lubbock
2012,21.5,03,Lubbock
2012,21.9,04,Lubbock
2012,21.8,05,Lubbock
2012,21.7,06,Lubbock
2012,21.2,07,Lubbock
2012,21.3,08,Lubbock
2012,21.4,09,Lubbock
2012,21.7,10,Lubbock
2012,21.7,11,Lubbock
2012,21.7,12,Lubbock
2013,21.2,01,Lubbock
2013,21.4,02,Lubbock
2013,21.5,03,Lubbock
2013,21.8,04,Lubbock
2013,21.8,05,Lubbock
2013,21.4,06,Lubbock
2013,21.5,07,Lubbock
2013,21.6,08,Lubbock
2013,21.7,09,Lubbock
2013,22.0,10,Lubbock
2013,22.0,11,Lubbock
2013,21.8,12,Lubbock
2014,21.3,01,Lubbock
2014,21.5,02,Lubbock
2014,21.6,03,Lubbock
2014,21.8,04,Lubbock
2014,21.7,05,Lubbock
2014,21.4,06,Lubbock
2014,21.4,07,Lubbock
2014,21.6,08,Lubbock
2014,21.6,09,Lubbock
2014,22.1,10,Lubbock
2014,22.2,11,Lubbock
2014,22.1,12,Lubbock
2015,21.9,01,Lubbock
2015,22.3,02,Lubbock
2015,22.3,03,Lubbock
2015,22.2,04,Lubbock
2015,22.1,05,Lubbock
2015,21.8,06,Lubbock
2015,22.3,07,Lubbock
2015,22.3,08,Lubbock
2015,22.4,09,Lubbock
2015,22.5,10,Lubbock
2015,22.6,11,Lubbock
2015,22.5,12,Lubbock
2016,22.0,01,Lubbock
2016,22.2,02,Lubbock
2016,22.2,03,Lubbock
2016,22.8,04,Lubbock
2016,22.9,05,Lubbock
2016,22.5,06,Lubbock
2016,22.4,07,Lubbock
2016,22.6,08,Lubbock
2016,22.5,09,Lubbock
2016,22.8,10,Lubbock
2016,22.8,11,Lubbock
2016,23.0,12,Lubbock
2017,22.7,01,Lubbock
2017,22.9,02,Lubbock
2017,22.9,03,Lubbock
2017,23.2,04,Lubbock
2017,23.2,05,Lubbock
2017,23.0,06,Lubbock
2017,22.7,07,Lubbock
2017,22.8,08,Lubbock
2017,22.7,09,Lubbock
2017,22.6,10,Lubbock
2017,22.6,11,Lubbock
2017,22.4,12,Lubbock
2018,21.6,01,Lubbock
2018,21.7,02,Lubbock
2018,21.6,03,Lubbock
2018,21.6,04,Lubbock
2018,21.7,05,Lubbock
2018,21.3,06,Lubbock
2018,21.2,07,Lubbock
2018,21.5,08,Lubbock
2018,21.5,09,Lubbock
2018,21.8,10,Lubbock
2018,21.9,11,Lubbock
2018,21.7,12,Lubbock
2019,22.0,01,Lubbock
2019,22.3,02,Lubbock
2019,22.2,03,Lubbock
2019,22.4,04,Lubbock
2019,22.5,05,Lubbock
2019,22.1,06,Lubbock
2019,22.3,07,Lubbock
2019,22.5,08,Lubbock
2019,22.7,09,Lubbock
2019,22.9,10,Lubbock
2019,23.0,11,Lubbock
2019,22.9,12,Lubbock
2020,22.5,01,Lubbock
2020,22.7,02,Lubbock
2020,22.9,03,Lubbock
2020,21.3,04,Lubbock
2020,21.7,05,Lubbock
2020,21.8,06,Lubbock
2020,21.7,07,Lubbock
2020,22.1,08,Lubbock
2020,22.0,09,Lubbock
2020,22.2,10,Lubbock
2020,22.3,11,Lubbock
2020,22.1,12,Lubbock
2021,21.7,01,Lubbock
2021,22.0,02,Lubbock
2021,21.8,03,Lubbock
2021,21.9,04,Lubbock
2021,21.8,05,Lubbock
2021,21.5,06,Lubbock
2021,21.5,07,Lubbock
2021,21.7,08,Lubbock
2021,21.7,09,Lubbock
2021,21.9,10,Lubbock
2021,22.0,11,Lubbock
2021,22.0,12,Lubbock
2022,21.9,01,Lubbock
1990,8.8,01,McAllen-Edinburg-Mission
1990,8.8,02,McAllen-Edinburg-Mission
1990,8.9,03,McAllen-Edinburg-Mission
1990,8.8,04,McAllen-Edinburg-Mission
1990,8.8,05,McAllen-Edinburg-Mission
1990,8.7,06,McAllen-Edinburg-Mission
1990,8.7,07,McAllen-Edinburg-Mission
1990,8.8,08,McAllen-Edinburg-Mission
1990,9.0,09,McAllen-Edinburg-Mission
1990,9.1,10,McAllen-Edinburg-Mission
1990,9.2,11,McAllen-Edinburg-Mission
1990,9.3,12,McAllen-Edinburg-Mission
1991,9.2,01,McAllen-Edinburg-Mission
1991,9.2,02,McAllen-Edinburg-Mission
1991,9.1,03,McAllen-Edinburg-Mission
1991,9.2,04,McAllen-Edinburg-Mission
1991,9.2,05,McAllen-Edinburg-Mission
1991,9.1,06,McAllen-Edinburg-Mission
1991,9.1,07,McAllen-Edinburg-Mission
1991,9.2,08,McAllen-Edinburg-Mission
1991,9.3,09,McAllen-Edinburg-Mission
1991,9.3,10,McAllen-Edinburg-Mission
1991,9.3,11,McAllen-Edinburg-Mission
1991,9.3,12,McAllen-Edinburg-Mission
1992,9.4,01,McAllen-Edinburg-Mission
1992,9.4,02,McAllen-Edinburg-Mission
1992,9.4,03,McAllen-Edinburg-Mission
1992,9.7,04,McAllen-Edinburg-Mission
1992,9.6,05,McAllen-Edinburg-Mission
1992,9.6,06,McAllen-Edinburg-Mission
1992,9.5,07,McAllen-Edinburg-Mission
1992,9.7,08,McAllen-Edinburg-Mission
1992,9.8,09,McAllen-Edinburg-Mission
1992,10.2,10,McAllen-Edinburg-Mission
1992,10.3,11,McAllen-Edinburg-Mission
1992,10.4,12,McAllen-Edinburg-Mission
1993,10.6,01,McAllen-Edinburg-Mission
1993,10.7,02,McAllen-Edinburg-Mission
1993,10.8,03,McAllen-Edinburg-Mission
1993,11.1,04,McAllen-Edinburg-Mission
1993,11.2,05,McAllen-Edinburg-Mission
1993,11.1,06,McAllen-Edinburg-Mission
1993,10.7,07,McAllen-Edinburg-Mission
1993,10.9,08,McAllen-Edinburg-Mission
1993,10.9,09,McAllen-Edinburg-Mission
1993,11.4,10,McAllen-Edinburg-Mission
1993,11.4,11,McAllen-Edinburg-Mission
1993,11.4,12,McAllen-Edinburg-Mission
1994,11.7,01,McAllen-Edinburg-Mission
1994,11.8,02,McAllen-Edinburg-Mission
1994,11.9,03,McAllen-Edinburg-Mission
1994,12.1,04,McAllen-Edinburg-Mission
1994,12.1,05,McAllen-Edinburg-Mission
1994,12.1,06,McAllen-Edinburg-Mission
1994,12.1,07,McAllen-Edinburg-Mission
1994,12.2,08,McAllen-Edinburg-Mission
1994,12.7,09,McAllen-Edinburg-Mission
1994,13.1,10,McAllen-Edinburg-Mission
1994,13.2,11,McAllen-Edinburg-Mission
1994,13.8,12,McAllen-Edinburg-Mission
1995,13.7,01,McAllen-Edinburg-Mission
1995,13.8,02,McAllen-Edinburg-Mission
1995,14.0,03,McAllen-Edinburg-Mission
1995,14.3,04,McAllen-Edinburg-Mission
1995,14.4,05,McAllen-Edinburg-Mission
1995,14.5,06,McAllen-Edinburg-Mission
1995,14.1,07,McAllen-Edinburg-Mission
1995,14.2,08,McAllen-Edinburg-Mission
1995,14.6,09,McAllen-Edinburg-Mission
1995,15.1,10,McAllen-Edinburg-Mission
1995,15.3,11,McAllen-Edinburg-Mission
1995,15.6,12,McAllen-Edinburg-Mission
1996,15.5,01,McAllen-Edinburg-Mission
1996,15.6,02,McAllen-Edinburg-Mission
1996,15.7,03,McAllen-Edinburg-Mission
1996,15.9,04,McAllen-Edinburg-Mission
1996,15.9,05,McAllen-Edinburg-Mission
1996,15.5,06,McAllen-Edinburg-Mission
1996,15.8,07,McAllen-Edinburg-Mission
1996,15.9,08,McAllen-Edinburg-Mission
1996,16.1,09,McAllen-Edinburg-Mission
1996,16.5,10,McAllen-Edinburg-Mission
1996,16.8,11,McAllen-Edinburg-Mission
1996,16.9,12,McAllen-Edinburg-Mission
1997,17.3,01,McAllen-Edinburg-Mission
1997,17.5,02,McAllen-Edinburg-Mission
1997,17.6,03,McAllen-Edinburg-Mission
1997,17.9,04,McAllen-Edinburg-Mission
1997,17.9,05,McAllen-Edinburg-Mission
1997,17.9,06,McAllen-Edinburg-Mission
1997,18.1,07,McAllen-Edinburg-Mission
1997,18.2,08,McAllen-Edinburg-Mission
1997,18.6,09,McAllen-Edinburg-Mission
1997,18.7,10,McAllen-Edinburg-Mission
1997,18.8,11,McAllen-Edinburg-Mission
1997,19.0,12,McAllen-Edinburg-Mission
1998,19.4,01,McAllen-Edinburg-Mission
1998,19.5,02,McAllen-Edinburg-Mission
1998,19.8,03,McAllen-Edinburg-Mission
1998,19.9,04,McAllen-Edinburg-Mission
1998,19.9,05,McAllen-Edinburg-Mission
1998,19.6,06,McAllen-Edinburg-Mission
1998,19.6,07,McAllen-Edinburg-Mission
1998,19.8,08,McAllen-Edinburg-Mission
1998,20.1,09,McAllen-Edinburg-Mission
1998,20.4,10,McAllen-Edinburg-Mission
1998,20.8,11,McAllen-Edinburg-Mission
1998,21.0,12,McAllen-Edinburg-Mission
1999,20.7,01,McAllen-Edinburg-Mission
1999,20.9,02,McAllen-Edinburg-Mission
1999,20.8,03,McAllen-Edinburg-Mission
1999,21.6,04,McAllen-Edinburg-Mission
1999,21.7,05,McAllen-Edinburg-Mission
1999,21.6,06,McAllen-Edinburg-Mission
1999,21.5,07,McAllen-Edinburg-Mission
1999,21.6,08,McAllen-Edinburg-Mission
1999,22.1,09,McAllen-Edinburg-Mission
1999,22.4,10,McAllen-Edinburg-Mission
1999,22.8,11,McAllen-Edinburg-Mission
1999,23.3,12,McAllen-Edinburg-Mission
2000,23.3,01,McAllen-Edinburg-Mission
2000,23.7,02,McAllen-Edinburg-Mission
2000,23.7,03,McAllen-Edinburg-Mission
2000,24.0,04,McAllen-Edinburg-Mission
2000,24.2,05,McAllen-Edinburg-Mission
2000,24.1,06,McAllen-Edinburg-Mission
2000,24.3,07,McAllen-Edinburg-Mission
2000,24.4,08,McAllen-Edinburg-Mission
2000,24.8,09,McAllen-Edinburg-Mission
2000,24.8,10,McAllen-Edinburg-Mission
2000,25.3,11,McAllen-Edinburg-Mission
2000,25.3,12,McAllen-Edinburg-Mission
2001,25.5,01,McAllen-Edinburg-Mission
2001,25.8,02,McAllen-Edinburg-Mission
2001,26.1,03,McAllen-Edinburg-Mission
2001,26.1,04,McAllen-Edinburg-Mission
2001,26.3,05,McAllen-Edinburg-Mission
2001,26.4,06,McAllen-Edinburg-Mission
2001,26.5,07,McAllen-Edinburg-Mission
2001,27.1,08,McAllen-Edinburg-Mission
2001,27.4,09,McAllen-Edinburg-Mission
2001,27.7,10,McAllen-Edinburg-Mission
2001,27.7,11,McAllen-Edinburg-Mission
2001,28.0,12,McAllen-Edinburg-Mission
2002,28.2,01,McAllen-Edinburg-Mission
2002,28.4,02,McAllen-Edinburg-Mission
2002,28.8,03,McAllen-Edinburg-Mission
2002,29.4,04,McAllen-Edinburg-Mission
2002,29.7,05,McAllen-Edinburg-Mission
2002,29.9,06,McAllen-Edinburg-Mission
2002,30.4,07,McAllen-Edinburg-Mission
2002,31.0,08,McAllen-Edinburg-Mission
2002,31.4,09,McAllen-Edinburg-Mission
2002,31.6,10,McAllen-Edinburg-Mission
2002,32.1,11,McAllen-Edinburg-Mission
2002,32.2,12,McAllen-Edinburg-Mission
2003,32.4,01,McAllen-Edinburg-Mission
2003,32.7,02,McAllen-Edinburg-Mission
2003,33.0,03,McAllen-Edinburg-Mission
2003,32.9,04,McAllen-Edinburg-Mission
2003,32.9,05,McAllen-Edinburg-Mission
2003,32.7,06,McAllen-Edinburg-Mission
2003,33.1,07,McAllen-Edinburg-Mission
2003,33.7,08,McAllen-Edinburg-Mission
2003,34.0,09,McAllen-Edinburg-Mission
2003,34.3,10,McAllen-Edinburg-Mission
2003,34.6,11,McAllen-Edinburg-Mission
2003,34.8,12,McAllen-Edinburg-Mission
2004,35.1,01,McAllen-Edinburg-Mission
2004,35.6,02,McAllen-Edinburg-Mission
2004,36.0,03,McAllen-Edinburg-Mission
2004,36.1,04,McAllen-Edinburg-Mission
2004,36.7,05,McAllen-Edinburg-Mission
2004,36.8,06,McAllen-Edinburg-Mission
2004,37.4,07,McAllen-Edinburg-Mission
2004,37.9,08,McAllen-Edinburg-Mission
2004,38.7,09,McAllen-Edinburg-Mission
2004,39.5,10,McAllen-Edinburg-Mission
2004,40.1,11,McAllen-Edinburg-Mission
2004,40.5,12,McAllen-Edinburg-Mission
2005,40.4,01,McAllen-Edinburg-Mission
2005,41.0,02,McAllen-Edinburg-Mission
2005,41.2,03,McAllen-Edinburg-Mission
2005,41.6,04,McAllen-Edinburg-Mission
2005,41.7,05,McAllen-Edinburg-Mission
2005,41.6,06,McAllen-Edinburg-Mission
2005,42.0,07,McAllen-Edinburg-Mission
2005,42.4,08,McAllen-Edinburg-Mission
2005,43.0,09,McAllen-Edinburg-Mission
2005,43.3,10,McAllen-Edinburg-Mission
2005,43.5,11,McAllen-Edinburg-Mission
2005,44.0,12,McAllen-Edinburg-Mission
2006,43.6,01,McAllen-Edinburg-Mission
2006,43.9,02,McAllen-Edinburg-Mission
2006,43.9,03,McAllen-Edinburg-Mission
2006,44.0,04,McAllen-Edinburg-Mission
2006,44.1,05,McAllen-Edinburg-Mission
2006,44.1,06,McAllen-Edinburg-Mission
2006,44.1,07,McAllen-Edinburg-Mission
2006,44.6,08,McAllen-Edinburg-Mission
2006,45.0,09,McAllen-Edinburg-Mission
2006,45.1,10,McAllen-Edinburg-Mission
2006,45.4,11,McAllen-Edinburg-Mission
2006,45.6,12,McAllen-Edinburg-Mission
2007,46.1,01,McAllen-Edinburg-Mission
2007,46.4,02,McAllen-Edinburg-Mission
2007,46.4,03,McAllen-Edinburg-Mission
2007,47.2,04,McAllen-Edinburg-Mission
2007,47.4,05,McAllen-Edinburg-Mission
2007,47.2,06,McAllen-Edinburg-Mission
2007,47.4,07,McAllen-Edinburg-Mission
2007,47.9,08,McAllen-Edinburg-Mission
2007,48.3,09,McAllen-Edinburg-Mission
2007,48.5,10,McAllen-Edinburg-Mission
2007,49.0,11,McAllen-Edinburg-Mission
2007,49.1,12,McAllen-Edinburg-Mission
2008,49.3,01,McAllen-Edinburg-Mission
2008,50.2,02,McAllen-Edinburg-Mission
2008,50.2,03,McAllen-Edinburg-Mission
2008,50.9,04,McAllen-Edinburg-Mission
2008,51.1,05,McAllen-Edinburg-Mission
2008,50.6,06,McAllen-Edinburg-Mission
2008,50.9,07,McAllen-Edinburg-Mission
2008,51.1,08,McAllen-Edinburg-Mission
2008,51.4,09,McAllen-Edinburg-Mission
2008,52.3,10,McAllen-Edinburg-Mission
2008,52.6,11,McAllen-Edinburg-Mission
2008,53.0,12,McAllen-Edinburg-Mission
2009,52.5,01,McAllen-Edinburg-Mission
2009,52.7,02,McAllen-Edinburg-Mission
2009,52.9,03,McAllen-Edinburg-Mission
2009,53.8,04,McAllen-Edinburg-Mission
2009,54.1,05,McAllen-Edinburg-Mission
2009,53.6,06,McAllen-Edinburg-Mission
2009,54.1,07,McAllen-Edinburg-Mission
2009,54.3,08,McAllen-Edinburg-Mission
2009,54.6,09,McAllen-Edinburg-Mission
2009,55.6,10,McAllen-Edinburg-Mission
2009,55.9,11,McAllen-Edinburg-Mission
2009,55.9,12,McAllen-Edinburg-Mission
2010,55.7,01,McAllen-Edinburg-Mission
2010,55.9,02,McAllen-Edinburg-Mission
2010,56.1,03,McAllen-Edinburg-Mission
2010,55.8,04,McAllen-Edinburg-Mission
2010,56.4,05,McAllen-Edinburg-Mission
2010,56.1,06,McAllen-Edinburg-Mission
2010,55.8,07,McAllen-Edinburg-Mission
2010,56.3,08,McAllen-Edinburg-Mission
2010,57.2,09,McAllen-Edinburg-Mission
2010,57.4,10,McAllen-Edinburg-Mission
2010,57.6,11,McAllen-Edinburg-Mission
2010,57.9,12,McAllen-Edinburg-Mission
2011,57.4,01,McAllen-Edinburg-Mission
2011,57.7,02,McAllen-Edinburg-Mission
2011,58.0,03,McAllen-Edinburg-Mission
2011,58.3,04,McAllen-Edinburg-Mission
2011,58.5,05,McAllen-Edinburg-Mission
2011,58.2,06,McAllen-Edinburg-Mission
2011,58.6,07,McAllen-Edinburg-Mission
2011,59.2,08,McAllen-Edinburg-Mission
2011,60.0,09,McAllen-Edinburg-Mission
2011,59.6,10,McAllen-Edinburg-Mission
2011,59.9,11,McAllen-Edinburg-Mission
2011,60.2,12,McAllen-Edinburg-Mission
2012,59.4,01,McAllen-Edinburg-Mission
2012,59.9,02,McAllen-Edinburg-Mission
2012,60.1,03,McAllen-Edinburg-Mission
2012,59.9,04,McAllen-Edinburg-Mission
2012,60.0,05,McAllen-Edinburg-Mission
2012,59.6,06,McAllen-Edinburg-Mission
2012,58.6,07,McAllen-Edinburg-Mission
2012,59.2,08,McAllen-Edinburg-Mission
2012,59.5,09,McAllen-Edinburg-Mission
2012,59.8,10,McAllen-Edinburg-Mission
2012,60.2,11,McAllen-Edinburg-Mission
2012,60.4,12,McAllen-Edinburg-Mission
2013,59.0,01,McAllen-Edinburg-Mission
2013,59.6,02,McAllen-Edinburg-Mission
2013,59.8,03,McAllen-Edinburg-Mission
2013,60.2,04,McAllen-Edinburg-Mission
2013,60.4,05,McAllen-Edinburg-Mission
2013,60.2,06,McAllen-Edinburg-Mission
2013,60.1,07,McAllen-Edinburg-Mission
2013,61.0,08,McAllen-Edinburg-Mission
2013,61.3,09,McAllen-Edinburg-Mission
2013,61.8,10,McAllen-Edinburg-Mission
2013,62.1,11,McAllen-Edinburg-Mission
2013,62.3,12,McAllen-Edinburg-Mission
2014,61.2,01,McAllen-Edinburg-Mission
2014,61.6,02,McAllen-Edinburg-Mission
2014,61.6,03,McAllen-Edinburg-Mission
2014,61.9,04,McAllen-Edinburg-Mission
2014,62.5,05,McAllen-Edinburg-Mission
2014,62.0,06,McAllen-Edinburg-Mission
2014,62.0,07,McAllen-Edinburg-Mission
2014,62.8,08,McAllen-Edinburg-Mission
2014,63.1,09,McAllen-Edinburg-Mission
2014,63.4,10,McAllen-Edinburg-Mission
2014,63.9,11,McAllen-Edinburg-Mission
2014,64.2,12,McAllen-Edinburg-Mission
2015,63.9,01,McAllen-Edinburg-Mission
2015,64.3,02,McAllen-Edinburg-Mission
2015,64.4,03,McAllen-Edinburg-Mission
2015,64.6,04,McAllen-Edinburg-Mission
2015,65.2,05,McAllen-Edinburg-Mission
2015,64.6,06,McAllen-Edinburg-Mission
2015,64.7,07,McAllen-Edinburg-Mission
2015,65.5,08,McAllen-Edinburg-Mission
2015,65.7,09,McAllen-Edinburg-Mission
2015,66.2,10,McAllen-Edinburg-Mission
2015,66.7,11,McAllen-Edinburg-Mission
2015,66.8,12,McAllen-Edinburg-Mission
2016,66.2,01,McAllen-Edinburg-Mission
2016,66.9,02,McAllen-Edinburg-Mission
2016,66.8,03,McAllen-Edinburg-Mission
2016,67.8,04,McAllen-Edinburg-Mission
2016,68.2,05,McAllen-Edinburg-Mission
2016,67.4,06,McAllen-Edinburg-Mission
2016,67.0,07,McAllen-Edinburg-Mission
2016,68.2,08,McAllen-Edinburg-Mission
2016,69.0,09,McAllen-Edinburg-Mission
2016,69.0,10,McAllen-Edinburg-Mission
2016,69.4,11,McAllen-Edinburg-Mission
2016,70.0,12,McAllen-Edinburg-Mission
2017,69.6,01,McAllen-Edinburg-Mission
2017,70.0,02,McAllen-Edinburg-Mission
2017,70.3,03,McAllen-Edinburg-Mission
2017,70.6,04,McAllen-Edinburg-Mission
2017,71.1,05,McAllen-Edinburg-Mission
2017,70.6,06,McAllen-Edinburg-Mission
2017,69.5,07,McAllen-Edinburg-Mission
2017,70.5,08,McAllen-Edinburg-Mission
2017,71.3,09,McAllen-Edinburg-Mission
2017,72.2,10,McAllen-Edinburg-Mission
2017,72.6,11,McAllen-Edinburg-Mission
2017,73.4,12,McAllen-Edinburg-Mission
2018,72.9,01,McAllen-Edinburg-Mission
